A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,y
11.9,0.51,7.9,2.97,25.0,0.27,0.27,0.034,0.99088,1.7,122.0,0
9.3,0.44,6.1,3.19,32.0,0.24,0.28,0.074,0.99922,19.95,174.0,0
10.0,0.76,7.7,3.33,11.0,0.49,0.39,0.036,0.9966,7.7,110.0,0
9.5,0.43,6.0,3.21,49.0,0.24,0.2,0.075,0.99466,5.3,201.0,1
9.3,0.44,6.1,3.19,32.0,0.24,0.28,0.074,0.99922,19.95,174.0,0
10.2,0.48,6.3,3.19,45.0,0.22,0.18,0.043,0.99238,1.5,155.0,1
10.8,0.4,8.6,3.11,13.0,0.25,0.23,0.031,0.99645,11.3,96.0,1
8.8,0.48,6.8,3.27,32.0,0.36,0.21,0.046,1.0,18.1,133.0,1
8.8,0.48,6.8,3.27,32.0,0.36,0.21,0.046,1.0,18.1,133.0,1
11.4,0.49,6.9,3.32,37.0,0.31,0.26,0.039,0.99376,7.0,175.0,0
8.8,0.48,6.8,3.27,32.0,0.36,0.21,0.046,1.0,18.1,133.0,1
9.8,0.52,6.4,3.14,39.0,0.4,0.31,0.039,0.99513,6.4,191.0,1
9.4,0.43,8.5,3.21,54.0,0.28,0.3,0.054,0.99543,3.1,174.0,0
9.4,0.63,7.4,3.2,37.0,0.41,0.4,0.053,0.99886,14.1,194.0,0
9.7,0.48,6.6,3.22,63.0,0.34,0.32,0.044,0.99526,7.7,212.0,0
9.8,0.43,6.6,3.33,45.0,0.25,0.26,0.045,0.99691,11.6,178.0,0
9.0,0.68,8.0,3.12,18.0,0.57,0.27,0.053,0.99732,10.4,134.0,1
9.2,0.46,6.2,3.26,46.0,0.45,0.28,0.045,0.99573,7.5,203.0,0
9.4,0.6,6.2,3.19,68.0,0.49,0.3,0.058,0.99656,11.2,215.0,0
9.9,0.48,5.6,3.28,20.0,0.29,0.175,0.043,0.99112,0.8,67.0,0
9.8,0.52,6.9,3.07,13.0,0.36,0.34,0.032,0.99214,1.4,145.0,1
10.2,0.64,7.1,3.27,33.0,0.29,0.32,0.038,0.99463,4.0,170.0,0
9.5,0.56,7.3,3.14,61.0,0.29,0.51,0.034,0.99683,11.3,224.0,0
9.2,0.5,6.3,3.24,67.0,0.55,0.24,0.04,0.99596,8.1,216.0,1
9.7,0.49,7.5,3.18,28.0,0.23,0.41,0.054,0.99898,14.8,174.0,1
11.6,0.41,8.2,3.22,41.0,0.38,0.2,0.053,0.99306,3.5,174.0,1
9.7,0.49,7.5,3.18,28.0,0.23,0.41,0.054,0.99898,14.8,174.0,1
10.2,0.51,7.3,3.27,29.0,0.35,0.16,0.036,0.99342,1.5,108.0,0
9.8,0.5,6.4,3.38,27.0,0.37,0.16,0.037,0.99345,1.5,109.0,0
9.0,0.47,6.6,3.24,26.0,0.13,0.42,0.044,0.99772,12.8,158.0,1
10.5,0.59,5.8,3.38,57.0,0.12,0.3,0.036,0.99239,1.6,163.0,0
10.8,0.34,6.4,3.21,53.0,0.3,0.22,0.046,0.99479,11.2,149.0,1
10.6,0.5,9.0,3.08,21.0,0.34,0.26,0.029,0.99497,6.7,162.0,0
9.2,0.42,6.5,3.15,15.0,0.25,0.23,0.046,0.99828,17.3,110.0,0
9.5,0.44,5.9,3.28,30.0,0.14,0.28,0.032,0.99542,8.6,142.0,0
9.5,0.44,5.9,3.28,30.0,0.14,0.28,0.032,0.99542,8.6,142.0,0
10.0,0.5,6.2,3.41,20.0,0.18,0.27,0.028,0.99228,1.5,111.0,1
10.6,0.47,9.0,3.13,34.0,0.34,0.29,0.03,0.99706,12.1,177.0,1
10.6,0.5,9.0,3.08,21.0,0.34,0.26,0.029,0.99497,6.7,162.0,0
10.6,0.48,8.9,3.13,19.5,0.34,0.27,0.029,0.99669,10.7,166.0,1
9.2,0.42,6.5,3.15,15.0,0.25,0.23,0.046,0.99828,17.3,110.0,0
11.0,0.48,6.9,3.24,28.0,0.3,0.32,0.036,0.99269,1.8,117.0,0
11.2,0.53,7.2,3.25,17.0,0.24,0.22,0.041,0.99196,1.4,159.0,0
9.6,0.54,6.7,3.32,26.0,0.38,0.5,0.046,0.99662,7.5,175.0,1
9.4,0.48,6.2,3.21,27.0,0.14,0.33,0.052,0.99475,4.8,128.0,1
9.5,0.53,6.3,3.2,62.0,0.42,0.26,0.045,0.99544,7.1,209.0,0
9.3,0.62,7.5,3.09,51.0,0.47,0.2,0.052,0.99944,16.9,188.0,1
9.4,0.48,6.2,3.21,27.0,0.14,0.33,0.052,0.99475,4.8,128.0,1
9.5,0.53,6.3,3.2,62.0,0.42,0.26,0.045,0.99544,7.1,209.0,0
9.4,0.46,6.6,3.07,8.0,0.52,0.36,0.046,0.9966,11.3,110.0,1
8.8,0.53,7.6,3.0,54.0,0.64,0.23,0.033,0.998,12.9,170.0,1
9.4,0.42,5.7,3.2,17.0,0.65,0.255,0.079,0.99307,1.2,137.0,1
11.1,0.42,6.9,3.06,11.0,0.26,0.32,0.03,0.99106,2.3,103.0,0
9.6,0.46,6.9,3.08,36.0,0.22,0.28,0.052,0.99696,10.0,131.0,1
11.1,0.42,6.9,3.06,11.0,0.26,0.32,0.03,0.99106,2.3,103.0,0
9.4,0.42,5.7,3.2,17.0,0.65,0.255,0.079,0.99307,1.2,137.0,1
10.6,0.45,6.6,2.95,28.0,0.16,0.41,0.037,0.99167,1.4,160.0,0
8.9,0.45,7.3,3.13,59.0,0.16,0.37,0.048,0.99902,14.9,240.0,1
11.4,0.46,6.6,3.34,39.0,0.28,0.24,0.028,0.99182,1.8,132.0,1
9.6,0.49,6.8,3.16,60.0,0.36,0.28,0.043,0.99556,7.0,207.0,0
10.3,0.59,6.6,3.33,25.0,0.24,0.24,0.034,0.99582,8.6,135.0,0
11.4,0.46,6.6,3.34,39.0,0.28,0.24,0.028,0.99182,1.8,132.0,1
12.1,0.36,7.0,3.23,29.0,0.32,0.16,0.032,0.98972,1.1,80.0,0
9.9,0.45,7.0,3.46,10.0,0.28,0.14,0.026,0.99352,1.3,56.0,1
9.7,0.49,6.3,3.15,31.0,0.36,0.34,0.035,0.9946,4.9,185.0,1
10.5,0.52,6.8,3.18,70.0,0.24,0.26,0.043,0.99273,1.9,154.0,1
8.9,0.44,6.7,3.04,85.0,0.42,0.17,0.038,0.99628,10.4,182.0,0
9.4,0.5,6.5,3.18,74.0,0.4,0.27,0.039,0.99582,10.0,227.0,1
9.6,0.5,6.7,3.18,63.0,0.36,0.25,0.037,0.99553,8.6,206.0,1
9.2,0.37,6.4,3.1,49.0,0.56,0.28,0.156,0.99354,1.7,106.0,0
10.4,0.5,7.7,3.2,36.0,0.26,0.3,0.053,0.99976,18.95,174.0,1
9.2,0.43,5.1,3.22,15.0,0.25,0.14,0.039,0.9919,0.7,89.0,0
10.1,0.42,6.9,3.34,47.0,0.28,0.13,0.05,0.99655,13.3,132.0,0
10.8,0.55,7.3,3.2,32.0,0.29,0.32,0.038,0.99296,1.5,144.0,1
10.8,0.38,6.3,3.22,49.0,0.29,0.21,0.048,0.99482,11.7,147.0,1
10.6,0.39,8.2,3.24,18.0,0.34,0.52,0.042,0.99366,1.2,167.0,1
9.8,0.64,7.8,3.23,28.0,0.31,0.28,0.046,0.99434,2.1,208.0,1
11.7,0.7,6.4,3.18,56.0,0.34,0.22,0.023,0.98958,1.4,115.0,0
9.8,0.64,7.8,3.23,28.0,0.31,0.28,0.046,0.99434,2.1,208.0,1
9.0,0.6,6.9,3.34,58.0,0.27,0.32,0.034,0.99938,16.0,185.0,0
9.4,0.61,6.2,3.31,64.0,0.32,0.26,0.031,0.99835,15.3,185.0,1
11.7,0.7,6.4,3.18,56.0,0.34,0.22,0.023,0.98958,1.4,115.0,0
12.0,0.36,7.1,3.2,4.0,0.3,0.2,0.019,0.98931,0.9,28.0,0
10.6,0.49,7.2,3.48,22.0,0.36,0.2,0.028,0.9938,2.5,157.0,0
10.8,0.46,8.9,3.13,47.0,0.33,0.26,0.024,0.99558,8.1,202.0,0
10.8,0.46,7.5,3.12,53.0,0.32,0.25,0.024,0.99563,8.2,209.0,0
12.0,0.36,7.1,3.2,4.0,0.3,0.2,0.019,0.98931,0.9,28.0,0
9.4,0.67,6.3,3.18,44.0,0.46,0.27,0.053,0.99691,11.1,177.0,1
9.4,0.5,6.5,3.19,61.0,0.39,0.3,0.038,0.9959,7.8,219.0,1
9.4,0.4,6.6,3.07,29.0,0.52,0.36,0.05,0.99628,10.1,140.0,1
12.0,0.47,6.15,3.39,20.0,0.37,0.21,0.021,0.99076,3.2,80.0,1
9.4,0.47,6.6,3.1,31.0,0.35,0.35,0.063,0.99537,6.0,150.0,0
8.7,0.38,6.5,3.14,40.0,0.28,0.28,0.041,1.0002,20.4,144.0,1
9.4,0.4,6.6,3.07,29.0,0.52,0.36,0.05,0.99628,10.1,140.0,1
12.0,0.47,6.15,3.39,20.0,0.37,0.21,0.021,0.99076,3.2,80.0,1
8.0,0.42,4.5,3.34,89.0,0.21,0.19,0.033,0.99332,0.95,159.0,1
10.2,0.46,7.0,3.47,42.0,0.24,0.24,0.03,0.99636,9.0,219.0,0
10.9,0.43,5.8,3.56,72.0,0.0,0.6,0.044,0.99202,1.3,197.0,1
10.5,0.36,5.9,3.3,23.0,0.26,0.445,0.027,0.99148,1.4,109.0,0
8.6,0.45,6.8,3.13,61.0,0.2,0.44,0.065,0.99884,16.0,186.0,1
9.0,0.44,7.2,3.2,40.0,0.27,0.24,0.034,0.99773,11.4,174.0,1
8.7,0.88,8.7,2.96,27.0,0.73,0.31,0.044,1.00013,14.35,191.0,1
12.8,0.47,8.2,3.1,26.0,0.26,0.32,0.062,0.98974,2.1,87.0,0
9.0,0.44,7.2,3.2,40.0,0.27,0.24,0.034,0.99773,11.4,174.0,1
8.7,0.88,8.7,2.96,27.0,0.73,0.31,0.044,1.00013,14.35,191.0,1
11.8,0.53,7.5,3.28,42.0,0.38,0.13,0.023,0.99112,1.1,104.0,0
11.6,0.55,9.2,3.05,36.0,0.37,0.14,0.034,0.99136,1.1,84.0,0
11.8,0.61,7.4,3.14,28.0,0.37,0.2,0.028,0.99132,1.2,89.0,0
10.6,0.37,6.1,3.24,55.0,0.35,0.15,0.042,0.99642,15.8,158.0,1
9.7,0.8,7.6,3.17,14.0,0.4,0.23,0.066,0.99488,5.2,91.0,1
10.3,0.47,8.1,3.22,24.0,0.22,0.33,0.047,0.99527,5.2,151.0,1
10.2,0.44,7.15,3.15,56.0,0.24,0.17,0.119,0.99578,9.6,178.0,0
9.3,0.51,5.8,3.24,43.0,0.28,0.15,0.037,0.99198,0.8,127.0,1
10.2,0.54,6.6,3.33,29.0,0.29,0.23,0.057,0.99756,14.45,144.0,0
10.2,0.44,7.15,3.15,56.0,0.24,0.17,0.119,0.99578,9.6,178.0,0
9.5,0.53,7.0,3.11,43.0,0.39,0.34,0.066,0.99561,6.9,162.0,1
9.3,0.4,6.4,3.18,25.0,0.26,0.68,0.069,0.99347,3.4,146.0,1
8.7,0.46,6.4,3.14,45.0,0.27,0.28,0.042,0.99786,11.0,148.0,1
9.4,0.57,6.9,3.4,76.0,0.22,0.4,0.081,0.99705,5.95,303.0,1
10.1,0.69,6.8,3.23,71.0,0.23,0.19,0.034,0.9942,5.1,204.0,1
12.2,0.41,7.1,3.24,27.0,0.34,0.15,0.033,0.98974,1.0,73.0,0
9.3,0.48,6.7,3.11,35.0,0.34,0.33,0.067,0.99542,6.6,156.0,0
11.3,0.56,7.2,3.19,46.0,0.26,0.3,0.041,0.99154,1.5,178.0,0
10.8,0.65,7.0,3.04,46.0,0.33,0.23,0.043,0.99118,1.0,110.0,0
9.3,0.49,8.3,3.39,15.0,0.41,0.4,0.05,0.9979,8.2,122.0,1
12.6,1.0,9.6,3.0,21.0,0.21,0.655,0.039,0.99188,2.0,120.0,0
9.3,0.49,6.8,3.2,45.0,0.4,0.26,0.046,0.99583,7.5,179.0,1
11.9,0.36,7.9,3.19,5.0,0.31,0.37,0.037,0.9911,2.85,24.0,0
11.2,0.68,7.6,3.06,33.0,0.33,0.1,0.031,0.99094,1.0,93.0,0
12.0,0.31,6.2,3.18,32.0,0.31,0.25,0.03,0.99014,3.2,150.0,0
9.6,0.4,7.1,3.13,21.0,0.17,0.31,0.042,0.99304,1.0,144.0,1
9.2,0.42,7.6,3.2,29.0,0.28,0.18,0.041,0.99652,7.1,110.0,0
12.9,0.33,8.0,3.03,52.0,0.29,0.17,0.029,0.98944,2.4,119.0,0
9.3,0.59,7.2,2.99,46.0,0.27,0.19,0.061,0.99772,11.2,149.0,0
12.1,0.44,7.6,3.1,15.0,0.25,0.32,0.03,0.99367,9.5,136.0,0
9.6,0.4,7.1,3.13,21.0,0.17,0.31,0.042,0.99304,1.0,144.0,1
11.2,0.48,6.6,3.37,35.0,0.29,0.21,0.026,0.99183,1.8,128.0,0
12.9,0.33,8.0,3.03,52.0,0.29,0.17,0.029,0.98944,2.4,119.0,0
9.2,0.46,6.6,3.21,56.0,0.38,0.24,0.042,0.99577,8.0,187.0,1
9.3,0.59,7.2,2.99,46.0,0.27,0.19,0.061,0.99772,11.2,149.0,0
9.2,0.42,7.6,3.2,29.0,0.28,0.18,0.041,0.99652,7.1,110.0,0
9.3,0.5,6.9,3.18,26.0,0.25,0.3,0.041,0.99428,3.3,124.0,0
10.7,0.36,6.2,3.2,26.0,0.27,0.28,0.03,0.99388,10.3,108.0,0
9.8,0.54,6.9,3.05,20.0,0.32,0.31,0.024,0.99208,1.2,166.0,0
10.3,0.54,6.7,3.3,28.0,0.25,0.23,0.036,0.99256,1.6,143.0,0
10.7,0.36,6.2,3.2,26.0,0.27,0.28,0.03,0.99388,10.3,108.0,0
11.3,0.38,5.7,3.28,26.0,0.28,0.23,0.025,0.9925,9.65,121.0,0
8.8,0.49,6.5,3.02,36.0,0.5,0.22,0.048,0.99904,16.4,182.0,0
10.8,0.5,7.0,3.18,16.0,0.37,0.18,0.043,0.99216,1.5,104.0,1
9.8,0.54,6.9,3.05,20.0,0.32,0.31,0.024,0.99208,1.2,166.0,0
9.3,0.5,6.9,3.18,26.0,0.25,0.3,0.041,0.99428,3.3,124.0,0
8.8,0.41,6.5,3.26,43.0,0.36,0.23,0.038,0.99924,16.3,133.0,1
8.8,0.41,6.5,3.26,43.0,0.36,0.23,0.038,0.99924,16.3,133.0,1
8.8,0.41,6.5,3.26,43.0,0.36,0.23,0.038,0.99924,16.3,133.0,1
9.4,0.38,6.6,3.19,68.0,0.38,0.26,0.17,0.9956,6.5,201.0,0
9.4,0.38,6.7,3.19,64.0,0.39,0.26,0.171,0.99562,6.4,200.0,0
9.6,0.63,7.5,3.16,59.0,0.39,0.28,0.045,0.9972,10.2,209.0,0
8.8,0.41,6.5,3.26,43.0,0.36,0.23,0.038,0.99924,16.3,133.0,1
9.3,0.48,6.8,3.22,56.0,0.42,0.23,0.044,0.9958,7.4,189.0,0
8.9,0.75,7.8,3.22,66.0,0.34,0.25,0.044,0.99976,13.7,184.0,1
8.9,0.75,7.8,3.22,66.0,0.34,0.25,0.044,0.99976,13.7,184.0,1
10.0,0.43,5.6,3.74,25.0,0.22,0.2,0.049,0.99296,1.3,155.0,1
9.1,0.46,6.4,3.24,47.0,0.44,0.21,0.045,0.9957,7.4,182.0,1
9.3,0.48,6.8,3.22,56.0,0.42,0.23,0.044,0.9958,7.4,189.0,0
9.4,0.5,6.8,3.2,59.0,0.37,0.24,0.043,0.99579,7.45,188.0,0
10.1,0.6,7.8,3.14,46.0,0.28,0.25,0.04,0.99541,7.2,179.0,0
8.9,0.75,7.8,3.22,66.0,0.34,0.25,0.044,0.99976,13.7,184.0,1
10.8,0.4,6.8,3.2,59.0,0.29,0.16,0.046,0.99518,10.4,143.0,0
10.0,0.54,5.2,3.24,18.0,0.29,0.28,0.028,0.99168,1.1,69.0,0
10.9,0.38,7.5,3.03,53.0,0.31,0.18,0.029,0.99276,6.5,160.0,0
9.3,0.8,8.2,2.99,22.0,0.64,0.37,0.043,0.99873,13.9,171.0,1
10.4,0.56,7.5,3.45,29.0,0.25,0.26,0.038,0.99312,1.7,129.0,0
10.9,0.38,7.5,3.03,53.0,0.31,0.18,0.029,0.99276,6.5,160.0,0
10.5,0.42,6.9,3.22,62.0,0.32,0.23,0.045,0.9972,16.4,153.0,1
9.8,0.5,5.3,3.41,22.0,0.31,0.2,0.036,0.99278,3.6,91.0,0
10.5,0.46,6.5,3.06,34.0,0.31,0.17,0.041,0.99092,1.5,121.0,0
9.9,0.51,6.5,3.16,86.0,0.28,0.35,0.051,0.9962,12.4,213.0,0
9.2,0.51,6.8,3.18,41.0,0.22,0.3,0.06,0.99858,6.2,190.0,1
9.7,0.53,7.9,3.09,30.0,0.36,0.51,0.051,0.9984,6.2,173.0,1
10.0,0.51,7.9,3.09,13.0,0.34,0.51,0.049,0.99335,2.6,135.0,1
10.3,0.49,7.1,3.13,50.0,0.28,0.29,0.048,0.9949,9.3,141.0,0
9.9,0.51,6.5,3.16,86.0,0.28,0.35,0.051,0.9962,12.4,213.0,0
10.5,0.46,6.5,3.06,34.0,0.31,0.17,0.041,0.99092,1.5,121.0,0
9.3,0.34,6.9,3.19,24.0,0.42,0.615,0.067,0.99727,12.0,131.0,1
9.3,0.42,6.3,3.16,54.0,0.19,0.2,0.048,0.99668,12.3,145.0,0
9.3,0.34,6.9,3.19,24.0,0.42,0.615,0.067,0.99727,12.0,131.0,1
9.5,0.72,8.0,3.26,49.0,0.28,0.23,0.048,0.9952,2.7,165.0,0
10.5,0.4,6.7,3.08,9.0,0.33,0.27,0.034,0.99144,3.6,45.0,0
10.5,0.4,6.7,3.08,9.0,0.33,0.27,0.034,0.99144,3.6,45.0,0
10.8,0.45,7.0,2.99,44.0,0.3,0.34,0.045,0.9914,1.8,142.0,0
10.0,0.55,7.3,3.1,48.0,0.33,0.26,0.057,0.99693,11.8,127.0,0
10.0,0.55,7.3,3.1,48.0,0.33,0.26,0.057,0.99693,11.8,127.0,0
12.0,0.66,6.8,3.19,38.0,0.36,0.17,0.036,0.99006,1.4,108.0,0
12.6,0.46,7.1,3.18,15.0,0.3,0.43,0.025,0.99126,6.6,138.0,0
10.6,0.32,5.9,3.13,5.0,0.28,0.17,0.027,0.98985,0.7,28.0,1
9.2,0.48,6.6,3.42,47.0,0.18,0.34,0.082,0.9971,6.4,240.0,1
10.0,0.52,8.6,3.17,42.0,0.34,0.33,0.059,0.99882,11.8,240.0,0
9.2,0.46,5.6,3.36,18.0,0.26,0.12,0.038,0.99477,4.3,97.0,1
9.3,0.47,5.8,3.36,19.0,0.26,0.13,0.039,0.99478,5.1,103.0,0
10.2,0.54,7.7,3.24,25.0,0.35,0.18,0.055,0.99576,5.8,144.0,0
10.2,0.54,7.7,3.25,25.0,0.36,0.16,0.054,0.99578,5.9,148.0,0
8.7,0.51,6.0,3.14,51.0,0.15,0.26,0.06,0.99354,1.3,154.0,1
10.7,0.42,7.3,3.24,8.0,0.35,0.32,0.05,0.99244,1.4,163.0,1
12.1,0.34,7.7,3.18,4.0,0.34,0.3,0.048,0.99084,1.2,119.0,0
9.5,0.37,7.9,3.12,58.0,0.3,0.16,0.05,0.99612,7.4,152.0,0
11.2,0.37,6.4,3.18,17.0,0.29,0.27,0.028,0.99356,10.8,118.0,0
12.0,0.59,6.9,2.93,36.0,0.37,0.16,0.034,0.98952,1.8,95.0,0
9.5,0.37,7.9,3.12,58.0,0.3,0.16,0.05,0.99612,7.4,152.0,0
12.1,0.34,7.7,3.18,4.0,0.34,0.3,0.048,0.99084,1.2,119.0,0
10.7,0.42,7.3,3.24,8.0,0.35,0.32,0.05,0.99244,1.4,163.0,1
10.8,0.66,6.3,3.8,36.0,0.24,0.2,0.052,0.99374,1.7,135.0,0
11.3,0.54,7.6,3.29,24.0,0.36,0.2,0.043,0.99237,1.9,111.0,0
11.4,0.45,6.7,3.11,42.0,0.37,0.2,0.025,0.99022,1.65,103.0,1
12.2,0.44,6.2,3.4,4.0,0.34,0.235,0.036,0.99032,1.9,117.0,1
11.7,0.69,7.8,3.39,8.0,0.6,0.965,0.074,1.03898,65.8,160.0,0
10.4,0.59,7.1,3.31,32.0,0.31,0.2,0.053,0.99587,6.85,211.0,0
10.4,0.59,7.1,3.31,32.0,0.31,0.2,0.053,0.99587,7.4,211.0,0
10.4,0.59,7.1,3.31,32.0,0.31,0.2,0.053,0.99587,7.4,211.0,0
9.1,0.5,6.4,3.17,35.0,0.25,0.24,0.083,0.99976,20.2,157.0,1
12.2,0.41,8.0,3.05,8.0,0.36,0.3,0.034,0.99354,11.0,70.0,0
9.1,0.5,6.4,3.17,35.0,0.25,0.24,0.083,0.99976,20.2,157.0,1
9.4,0.54,6.9,3.12,41.0,0.42,0.4,0.066,0.99552,6.2,176.0,1
9.4,0.53,6.9,3.11,42.0,0.43,0.4,0.065,0.99552,6.2,178.0,1
10.4,0.59,7.1,3.31,32.0,0.31,0.2,0.053,0.99587,6.85,211.0,0
9.2,0.49,6.6,3.22,61.0,0.51,0.25,0.047,0.99604,8.0,189.0,1
9.4,0.51,6.8,3.2,52.0,0.44,0.26,0.046,0.99584,8.2,183.0,1
9.4,0.4,6.8,3.07,37.0,0.53,0.35,0.053,0.9963,10.1,151.0,1
9.4,0.4,6.8,3.07,37.0,0.53,0.35,0.053,0.9963,10.1,151.0,1
9.2,0.49,6.6,3.22,61.0,0.51,0.25,0.047,0.99604,8.0,189.0,1
9.4,0.51,6.8,3.2,52.0,0.44,0.26,0.046,0.99584,8.2,183.0,1
10.5,0.39,5.6,3.3,8.0,0.31,0.15,0.038,0.9923,5.3,79.0,0
10.8,0.44,7.3,3.34,36.0,0.26,0.2,0.04,0.99238,1.6,123.0,0
8.9,0.46,7.5,3.03,52.0,0.71,0.17,0.038,0.99801,11.8,148.0,1
8.9,0.46,7.5,3.03,53.0,0.72,0.18,0.039,0.99802,9.6,151.0,1
9.4,0.5,7.0,3.2,60.0,0.48,0.27,0.042,0.99566,6.1,184.0,0
10.9,0.66,7.4,3.17,23.0,0.32,0.3,0.03,0.9929,1.7,128.0,1
10.1,0.58,6.7,3.34,27.0,0.34,0.16,0.026,0.9934,1.6,109.0,0
11.0,0.39,6.6,3.23,15.0,0.24,0.36,0.038,0.99066,0.9,72.0,1
10.8,0.49,7.2,3.19,24.0,0.41,0.17,0.052,0.99228,1.6,126.0,1
11.4,0.42,6.0,3.44,63.0,0.34,0.21,0.042,0.99052,2.0,123.0,0
9.2,0.38,6.7,2.99,49.0,0.82,0.325,0.152,0.99312,1.2,120.0,1
9.9,0.6,6.6,3.5,42.0,0.46,0.4,0.056,0.9968,6.2,241.0,1
10.5,0.44,6.5,3.22,25.0,0.24,0.2,0.044,0.99502,9.2,150.0,1
12.4,0.48,7.6,3.06,18.0,0.34,0.27,0.04,0.99084,5.0,56.0,0
9.5,0.53,7.2,3.18,52.0,0.4,0.26,0.047,0.99573,6.3,172.0,0
10.5,0.5,6.3,3.16,41.0,0.22,0.25,0.048,0.99256,3.3,161.0,0
9.1,0.48,6.5,3.23,52.0,0.45,0.22,0.053,0.9959,8.0,196.0,0
11.2,0.37,7.1,3.17,31.0,0.32,0.26,0.044,0.99644,16.2,170.0,1
10.8,0.4,6.6,3.22,59.0,0.34,0.22,0.05,0.99526,11.6,140.0,1
9.4,0.44,6.6,3.12,31.0,0.43,0.45,0.064,0.9954,7.2,186.0,1
11.0,0.58,6.6,3.17,13.0,0.3,0.17,0.031,0.99095,1.1,73.0,0
11.2,0.38,6.2,3.28,51.0,0.27,0.15,0.041,0.9909,1.4,117.0,0
10.5,0.5,6.3,3.16,41.0,0.22,0.25,0.048,0.99256,3.3,161.0,0
9.1,0.48,6.5,3.23,52.0,0.45,0.22,0.053,0.9959,8.0,196.0,0
10.4,0.5,7.3,3.21,35.0,0.3,0.26,0.05,0.99581,9.3,154.0,0
11.2,0.38,6.5,3.18,23.0,0.33,0.37,0.036,0.99136,3.5,92.0,0
10.5,0.39,5.5,3.29,17.0,0.38,0.375,0.036,0.99142,1.7,98.0,0
10.0,0.45,5.9,3.2,23.0,0.4,0.2,0.047,0.99232,1.3,92.0,0
10.0,0.47,5.9,3.2,24.0,0.38,0.22,0.046,0.99232,1.3,90.0,0
10.9,0.42,8.0,3.1,24.0,0.31,0.22,0.049,0.993,5.6,97.0,1
11.7,0.42,5.8,3.5,40.0,0.34,0.2,0.035,0.98993,1.0,86.0,1
10.0,0.42,6.6,3.16,55.0,0.07,0.31,0.033,0.99208,1.5,144.0,1
9.5,0.64,7.7,3.02,22.0,0.37,0.43,0.169,0.99776,10.0,210.0,1
9.0,0.52,6.7,3.03,55.0,0.29,0.24,0.053,0.99839,14.9,136.0,1
10.0,0.56,7.3,3.04,19.0,0.34,0.23,0.052,0.99574,9.3,86.0,1
11.9,0.43,7.9,3.08,37.0,0.39,0.2,0.041,0.99093,1.0,154.0,1
10.6,0.59,5.3,3.57,40.0,0.39,0.16,0.028,0.99156,1.0,101.0,0
11.0,0.4,6.4,3.15,29.0,0.28,0.21,0.047,0.99278,5.9,101.0,0
10.5,0.68,6.6,3.24,48.0,0.36,0.21,0.034,0.99165,0.8,113.0,0
10.2,0.52,7.3,3.11,66.0,0.33,0.21,0.037,0.9923,1.0,144.0,0
11.0,0.4,6.4,3.15,29.0,0.28,0.21,0.047,0.99278,5.9,101.0,0
12.2,0.52,5.1,3.57,12.0,0.32,0.11,0.028,0.99008,1.6,90.0,0
12.3,0.41,6.5,3.18,19.0,0.32,0.15,0.036,0.98964,1.3,76.0,0
10.6,0.59,5.3,3.57,40.0,0.39,0.16,0.028,0.99156,1.0,101.0,0
10.4,0.5,5.6,3.36,33.0,0.46,0.19,0.032,0.9909,1.1,115.0,0
10.6,0.28,6.2,3.05,18.0,0.23,0.23,0.018,0.99178,1.2,128.0,1
12.3,0.34,6.0,3.14,25.0,0.29,0.17,0.028,0.99076,5.0,108.0,0
11.4,0.53,6.7,3.09,20.0,0.38,0.15,0.037,0.99046,1.7,84.0,0
11.4,0.53,6.7,3.09,20.0,0.38,0.15,0.037,0.99046,1.7,84.0,0
10.7,0.38,6.4,3.21,57.0,0.31,0.22,0.04,0.99672,13.9,135.0,1
9.3,0.4,6.5,2.97,75.0,0.55,0.15,0.045,0.99482,5.9,162.0,1
12.7,0.42,5.9,3.37,35.0,0.33,0.32,0.027,0.98945,2.1,138.0,0
11.7,0.39,5.7,3.18,24.0,0.3,0.37,0.029,0.98883,1.1,88.0,0
10.7,0.49,7.9,2.93,22.0,0.35,0.25,0.039,0.99362,6.7,64.0,1
9.9,0.39,7.0,3.2,37.0,0.3,0.24,0.039,0.99436,6.7,125.0,1
12.8,0.45,6.9,3.15,24.0,0.3,0.4,0.033,0.99265,10.6,87.0,0
10.5,0.41,6.6,3.13,18.0,0.31,0.41,0.042,0.99195,1.6,101.0,1
11.5,0.55,6.4,3.31,24.0,0.28,0.2,0.032,0.99168,2.5,84.0,1
13.0,0.39,8.4,2.95,21.0,0.36,0.36,0.032,0.99313,11.1,132.0,0
10.2,0.35,6.9,3.16,40.0,0.3,0.2,0.041,0.9932,4.7,148.0,0
9.0,0.5,6.7,3.23,67.0,0.46,0.42,0.054,0.99848,9.7,234.0,1
10.0,0.57,6.4,3.58,20.0,0.26,0.44,0.054,0.9952,2.0,180.0,1
10.3,0.54,7.0,3.37,42.0,0.39,0.31,0.055,0.99652,7.5,218.0,1
9.0,0.5,6.7,3.23,67.0,0.46,0.42,0.054,0.99848,9.7,234.0,1
11.1,0.38,8.6,2.99,25.0,0.28,0.18,0.032,0.99104,0.8,78.0,1
9.0,0.46,6.2,3.31,59.0,0.26,0.21,0.05,0.99772,13.1,150.0,1
10.5,0.58,6.1,3.4,37.0,0.37,0.16,0.031,0.9922,1.1,97.0,0
